CGDID,TTGDID,CPTID,easting__N,northing__,Investigat,Investig_1,Reference,PreDrill_D,Depth_of_T,Groundwate,Measured_D,ConeID,Known_Issu,Post_Groun,obs_class
36103,38940,33942,1571022.892,5182241.402,CPT,,CPT1 - 26 Lindsay Street,0,7.26,0,0,MKJ290,,0,2
4938,4938,3809,1571023.829,5181517.078,CPT,,STA-POD20-CPT017,0,4.16,0,0,4486,,0,2
37889,40908,35834,1571024,5182399,CPT,,238238 - 100050,0,5.12,1,0.9,4439,,0,2
25079,25079,30627,1571024.183,5181941.656,CPT,,135169 CPTU002,0,5.02,0,0,MKJ330,,0,2
37801,40845,35810,1571025.994,5181390.137,CPT,,11794_238-CPT2,0,20.16,0,0,S10CFIIP.S12316,,0,2
25190,25190,18512,1571027.124,5181803.065,CPT,,CPT2,0,2.84,1,0.5,HN=4439,,0,2
33880,34923,30874,1571027.379,5182873.136,CPT,,51-31381,0.1,20,0,0,110542T,,0,2
50001,56299,49311,1571030.62,5182062.7,CPT,,CPT02,0,19.9339825,0,0,s15-cfi.303,,0,2
51932,53609,47721,1571031.846,5181457.354,CPT,,31941,0,16.8,0,0,4473,,0,2
11750,11750,10483,1571032.3,5181368.6,CPT,,14 Bishop St - CPT1,0,20.16,0,0,4439,,0,2
38835,42115,36731,1571032.377,5181990.891,CPT,,11794_675-CPT3,0,3.55,0,0,S10CFIIP.S12147,,0,2
44135,43443,42647,1571034.586,5181721.912,CPT,,11794_517-CPT2,0,3.8,0,0,C10CFIIP.C13237,,0,2
47882,48802,44555,1571036,5181918,CPT,,,0,10.077,1,0.5,F7.5CKE2HAW2/B P7,,0,2
37800,40844,35809,1571037.068,5181389.74,CPT,,11794_238-CPT3,0,13.25,0,0,S10CFIIP.S12316,,0,2
37516,40490,35278,1571039.799,5181693.725,CPT,,11794_188-CPT1,0,4.04,0,0,C10CFIIP.C12163,,0,2
34523,37614,33067,1571040,5182795,CPT,,238797 - 3 Mayfield Ave - CPT1,0,6.4101,0,0,S10CFIIP.S12147,,0,2
44103,43428,42632,1571040.465,5181670.627,CPT,,11794_508-CPT3,0,4.89,0,0,C10CFIIP.G31,,0,2
4749,4749,3616,1571040.539,5182697.414,CPT,,STA-POD09-CPT006,0,4.59,0,0,C10CIIP.C12137,,0,2
36107,38941,33943,1571040.727,5182247.81,CPT,,CPT2 - 26 Lindsay Street,0,20.2,0,0,MKJ290,,0,2
37816,40937,35862,1571040.844,5181244.711,CPT,,CPT1 - Unit1 and 2 212 Bealey Avenue,0,20,1,0.5,MKJ327,,0,2
49671,50788,45500,1571041,5181630,CPT,,240163 - 100038,0,4.44,1,0.2,4439,,0,2
25191,25191,18513,1571045.51,5181794.037,CPT,,CPT3,0,3.62,1,0.5,HN=4439,,0,2
4737,4737,3603,1571045.906,5181989.887,CPT,,STA-POD17-CPT003,0,3.27,0,0,C10CIIP.C1237,,0,2
55425,11813,10494,1571046.647,5181996.946,CPT,,6-JFCCL.O2,0,5.46,0,0,C10CFIIP.C10021,,0,2
9264,9264,8474,1571048.967,5181605.015,CPT,,STA-POD17-CPT007,0,7.2501,0,0,C10CFIIP.C10267,,0,2
37799,40843,35808,1571050.038,5181380.689,CPT,,11794_238-CPT4,0,20.12,0,0,S10CFIIP.S12316,,0,2
56994,56928,49707,1571050.4,5181444.2,CPT,,51767A#CHGE,0,18.93,0,0,MKJ365,,0,2
56995,56929,49708,1571050.4,5181445.2,CPT,,51767B#CHGE,0,19.4,0,0,MKJ365,,0,2
51933,53610,47722,1571053.27,5181455.78,CPT,,31941,0,8.16,0,0,4473,,0,2
4722,4722,3587,1571053.297,5182959.574,CPT,,STA-POD10-CPT011,0,17.25,0,0,4553,,0,2
37518,40492,35280,1571054.023,5181694.008,CPT,,11794_188-CPT3,0,3.49,0,0,C10CFIIP.C12163,,0,2
55444,11931,10544,1571054.149,5181469.619,CPT,,6-JFCCL.02_Un5,0,6.1,0,0,C10CFIIP.C10204,,0,2
37517,40491,35279,1571056.329,5181684.134,CPT,,11794_188-CPT2,0,3.53,0,0,C10CFIIP.C12163,,0,2
38108,41151,35909,1571058.865,5181245.122,CPT,,CPT2 - Unit 1 & 2 212 Bealey Avenue,0,19.1,1,0.5,MKJ327,,0,2
36755,39361,34131,1571059.872,5181705.806,CPT,,11794_157-CPT2,0,3.61,0,0,C10CFIIP.C13080,,0,2
44129,43464,42666,1571061.184,5181814.207,CPT,,CPT1 - 2/509 MADRAS ST,0,3.71,0,0,MKJ331,,0,2
36799,38637,33801,1571061.654,5181949.147,CPT,,CPT1,0,10.14,1,0.4,1701-2500,,0,2
56784,56910,49689,1571062,5181442.7,CPT,,51767A#CHGE,0,6.59,1,0.5,MKJ365,,0,2
57011,57280,49990,1571070.81,5181996.49,CPT,,CPT1542-A,0,11.62015055,0,0,S15CFIIP.803,,0,2
36756,39362,34132,1571071.581,5181689.53,CPT,,11794_157-CPT1,0,3.69,0,0,C10CFIIP.C13080,,0,2
9472,9472,8660,1571071.9,5180911.4,CPT,,,0,4.89,0,0,C10CFIIP.C12163,,0,2
9470,9470,8658,1571072.6,5180924.4,CPT,,,0,5.03,0,0,C10CFIIP.C12163,,0,2
4469,4469,3324,1571072.671,5181463.98,CPT,,STA-POD20-CPT011,0,4.63,0,0,C10CFIIP.C10204,,0,2
9468,9468,8656,1571073.3,5180937.5,CPT,,,0,4.06,0,0,C10CFIIP.C12163,,0,2
4725,4725,3589,1571077.948,5182915.041,CPT,,STA-POD10-CPT008,0,20.09,0,0,4553,,0,2
9469,9469,8657,1571079.3,5180937.6,CPT,,,0,3.86,0,0,C10CFIIP.C12163,,0,2
9471,9471,8659,1571079.6,5180924.6,CPT,,,0,4.36,0,0,C10CFIIP.C12163,,0,2
36801,38638,33802,1571083.477,5181949.13,CPT,,CPT2,0,10.078,1,0.5,1701-2500,,0,2
4944,4944,3813,1571083.492,5181994.976,CPT,,STA-POD17-CPT014,0.3,5.44,0,0,4494,,0,2
26668,27586,20197,1571085,5181793,CPT,,"(13105) 503 Madras Street, CPT02",0,5.05,1,0.62,C10CFIIP.C10268,,0,2
51940,53611,47723,1571086,5181449,CPT,,33419,0,7.249,1,0.5,1701-2500,,0,2
19473,19473,15605,1571091.613,5181506.485,CPT,,STA-POD20-CPT028,0,8.96,0,0,C10CFIIP.C10204,,0,2
38151,41251,35963,1571092,5181581,CPT,,65254,0,22.453,1,0.3,1701-2522,,0,2
44130,43465,42667,1571093.191,5181814.011,CPT,,CPT2 - 2/509 MADRAS ST,0,4.3,0,0,MKJ331,,0,2
51941,53612,47724,1571100,5181450,CPT,,33419,0,14.94,1,0.5,1701-2500,,0,2
26669,27587,20198,1571102.78,5181789.356,CPT,,"(13105) 503 Madras street, CPT01",1,6.468,0,0,S15CFIIP.804,,0,2
4371,4371,3249,1571102.854,5181999.635,CPT,,STA-POD17-CPT013,0.15,4.55,0,0,C10CFIIP.C10204,,0,2
23678,23678,21303,1571126,5182256,CPT,,60279390-1.01 CPT01,0,7.61,0,0,I-CFXYP20-10/ 081034T,,0,2
38530,41780,36415,1571126.314,5181911.776,CPT,,11794-521_CPT1,0,3.1,0,0,S15CFIIP.S12303,,0,2
12282,12282,20763,1571127.029,5183306.072,CPT,,"11226 - 7 Kensington Avenue, Christchurch",0.1,15,1,0.3,I-CFXYP20-10/ 081034T,,0,2
29098,30034,27818,1571128.097,5182889.892,CPT,,11860-042_CPT4,0,20.2,0,0,C10CFIIP.C10266,,0,2
37497,40078,34811,1571128.316,5181934.996,CPT,,11794_186-CPT1,0,2.91,0,0,C10CFIIP.C13050,,0,2
724,724,726,1571130.951,5181725.201,CPT,,CPT-STA-06,1.2,5.71,1,1.5,C10CFIIP.F56,,0,2
15344,15344,12296,1571133.935,5180900.59,CPT,,CCC-POD02-CPT006,0,20.5,0,0,C10CFIIP.C12252,,0,2
21018,21018,16545,1571135.057,5181133.88,CPT,,CCC-POD02-CPT050,0,4.21,1,1.6,C10CFIIP.C12163,,0,2
37496,40077,34810,1571135.315,5181942.578,CPT,,11794_186-CPT2,0,3.22,0,0,C10CFIIP.C13050,,0,2
49577,48891,45256,1571136.85,5181227.355,CPT,,CCC-POD02-CPT062,0,3.098,0,0,F7.5CKE2HAW2/B P7 1701-2524,,0,2
47951,51853,45939,1571138.209,5181174.162,CPT,,33493,0.13,5.98,1,1.4,C10CFIIP.F04,,0,2
44957,44402,43365,1571140.271,5182708.916,CPT,,11794_657-CPT2,0,3.7,0,0,C10CFIIP.C12163,,0,2
29099,29830,27728,1571140.722,5182905.273,CPT,,11860-042_CPT3,0,14.15,0,0,C10CFIIP.C10266,,0,2
14771,14771,11805,1571144.341,5180900.41,CPT,,CCC-POD02-CPT007,0,14.82,0,0,C10CFIIP.C12252,,0,2
37495,40076,34809,1571145.759,5181938.513,CPT,,11794_186-CPT3,0,3.91,0,0,C10CFIIP.C13050,,0,2
44958,44403,43366,1571146.03,5182723.268,CPT,,11794_657-CPT3,0,15.64,0,0,C10CFIIP.C12163,,0,2
38529,41779,36414,1571146.761,5181912.196,CPT,,11794-521_CPT2,0,3.5,0,0,S15CFIIP.S12303,,0,2
47952,51854,45940,1571147.338,5181174.979,CPT,,33493,0,8.890108,1,1.4,C10CFIIP.F04,,0,2
29100,29831,27729,1571148.705,5182910.083,CPT,,11860-042_CPT2,0,14.62,0,0,C10CFIIP.C10266,,0,2
53999,53674,47733,1571149,5181173,CPT,,33493,0,8.820107,1,1.42,C10CFIIP.F04,,0,2
44959,44404,43367,1571151.041,5182704.52,CPT,,11794_657-CPT1,0,5.26,0,0,C10CFIIP.C12163,,0,2
31303,31987,28946,1571156.53,5182253.971,CPT,,65165-CPT1,0,9.475,1,0.8,1701-2517,,0,2
29912,30468,28062,1571159.667,5180919.592,CPT,,CPT1,0.4,15.36,0,0,4473,,0,2
38528,41778,36413,1571160.257,5181912.588,CPT,,11794-521_CPT3,0,3.89,0,0,S15CFIIP.S12303,,0,2
29101,29829,27727,1571162.153,5182903.366,CPT,,11860-042_CPT1,0,17.7,1,1,C10CFIIP.C10266,,0,2
28527,29873,27749,1571162.387,5181095.635,CPT,,CPT01,0,3.77,0,0,S12141,,0,2
15573,15573,12553,1571164.342,5183026.94,CPT,,STA-POD10-CPT007,0,16.87,0,0,4447,,0,2
28532,29876,27751,1571164.577,5181112.526,CPT,,CPT02,0,5.5,0,0,S12141,,0,2
44729,44203,43234,1571166.378,5182238.243,CPT,,11794_608-CPT1,0,10.61,0,0,C10CFIIP.C12163,,0,2
45194,44654,43423,1571168.454,5181885.857,CPT,,CPT2 - 109 CANON ST,0,3.25,1,0.6,MKJ286,,0,2
4654,4654,3516,1571170.699,5182675.586,CPT,,STA-POD15-CPT012,0,3.85,0,0,C10CIIP.C10267,,0,2
45191,44653,43422,1571170.862,5181870.874,CPT,,CPT1 - 109 CANON ST,0,3.98,1,0.06,MKJ286,,0,2
44663,44091,43170,1571172.585,5182864.539,CPT,,11794_569-CPT2,0,18.75,0,0,S10CFIIP.S12377,,0,2
27858,30041,27823,1571174.618,5183253.826,CPT,,"12510 - 224 Westminster Street, Christchurch",0.5,13.72,0,0,071017T,,0,2
38336,41530,36179,1571175.634,5182851.114,CPT,,11794-411_CPT2,0,20.05,0,0,C10CFIIP.C13050,,0,2
18787,18787,30620,1571176.565,5181325.437,CPT,,"(12140) 245 Bealey Ave, CPT1",0,10.88,0,0,S15CFIIP.834,,0,2
44731,44204,43235,1571176.924,5182248.062,CPT,,11794_608-CPT2,0,6.140046,0,0,C10CFIIP.C12163,,0,2
18788,18788,30621,1571177.165,5181307.544,CPT,,"(12140) 245 Bealey Ave, CPT02",0,5.72,0,0,S15CFIIP.834,,0,2
5264,5264,4122,1571177.845,5181305.425,CPT,,STA-POD20-CPT002,0,4.62,0,0,4221 100KN,,0,2
18789,18789,30622,1571178.265,5181306.544,CPT,,"(12140) 245 Bealey Ave, CPT02A",0,6.6501,0,0,S15CFIIP.834,,0,2
44732,44205,43236,1571178.285,5182232.408,CPT,,11794_608-CPT3,0,5.68,0,0,C10CFIIP.C12163,,0,2
38337,41531,36180,1571178.672,5182840.021,CPT,,11794-411_CPT3,0,20.08,0,0,C10CFIIP.C13050,,0,2
44664,44092,43171,1571184.199,5182870.697,CPT,,11794_569-CPT1,0,18.13,0,0,S10CFIIP.S12377,,0,2
20409,20409,16236,1571184.657,5181161.78,CPT,,CCC-POD02-CPT044,0,10,1,1.4,4439,,0,2
55161,54908,48408,1571185,5182631,CPT,,CPT1,0,7.62008,1,1.47,C10CFIIP.E59,,0,2
55439,11916,10537,1571186.809,5182847.902,CPT,,6-JFCCL.00,0,22.6,0,0,C10CFIIP.E09,,0,2
56779,56994,49723,1571190.913,5181359.939,CPT,,CPT2,0,14.953,0,0,1701-2524,,0,2
56778,56993,49722,1571191.337,5181374.267,CPT,,CPT1,0,15.06,0,0,1701-2524,,0,2
56945,57035,49736,1571191.405,5181358.275,CPT,,CPT2,14.95,14.953,0,0,1701-2524,,0,2
56944,57034,49735,1571191.586,5181372.825,CPT,,CPT1,15.06,15.06,0,0,1701-2524,,0,2
5664,5664,4692,1571192.107,5181064.968,CPT,,CCC-POD02-CPT012,0,5.68,0,0,4356,,0,2
40365,42626,37399,1571193,5181978,CPT,,65280 CPT1,0,22.7,0,0,F7.5CKE2HAW2/B P7,,0,2
38334,41529,36178,1571194.455,5182854.415,CPT,,11794-411_CPT1,0,20.08,0,0,C10CFIIP.C13050,,0,2
5267,5267,4125,1571194.679,5182682.464,CPT,,STA-POD15-CPTB003,0.28,5.36,0,0,4494,,0,2
19436,19436,15598,1571194.679,5182682.464,CPT,,STA-POD15-CPTB003R,1.5,20,0,0,C10CFIIP.C11284,,0,2
21256,21256,38972,1571205.726,5182278.58,CPT,,STA-POD15-CPT015,0,5.8,1,0.5,4447,,0,2
18825,18825,15056,1571206.979,5183269.698,CPT,,STA-POD11-CPT024,0,10.3,0,0,C10CFIIP.C12163,,0,2
5610,5610,4634,1571207.294,5183050.023,CPT,,STA-POD10-CPT001,0,15.16,0,0,4473,,0,2
17185,17185,14087,1571210.634,5180916.286,CPT,,CCC-POD02-CPT031,0,3.37,0,0,4447,,0,2
47637,48546,44370,1571212.101,5182149.924,CPT,,CPT2 - 5/163 EDGEWARE ROAD,0,9.45,0,0,MKJ286,,0,2
49427,48924,44665,1571212.617,5181462.906,CPT,,STA-POD20-CPT031,0,10.093,0,0,F7.5CKE2HAW2/B P7 1701-2524,,0,2
47636,48545,44369,1571212.791,5182120.94,CPT,,CPT1 - 5/163 EDGEWARE ROAD,0,9.13,0,0,MKJ286,,0,2
6312,6312,5352,1571216.942,5180904.271,CPT,,CCC-POD02-CPTB007,0,5.16,0,0,C10CFIIP.C10204,,0,2
12101,12101,10607,1571218.027,5181062.27,CPT,,CCC-POD02-CPT014,0,16.66,0,0,4520,,0,2
44122,43446,42649,1571219,5182330,CPT,,240170-032 - CPT2,0,5.220025,1,0.6,C10CFIIP.C13068,,0,2
4696,4696,3559,1571229.089,5181865.38,CPT,,STA-POD18-CPT006,0,4.3,0,0,4486,,0,2
14221,14221,11310,1571229.089,5181865.38,CPT,,STA-POD18-CPT006(b),9.5,12.18,0,0,4486,,0,2
57005,57052,49740,1571231.931,5181482.724,CPT,,CPT1,6.24,15,0,0,1701-2501,,0,2
50014,50959,45573,1571232.68,5181193.891,CPT,,CCC-TC201-CPT001,0,9.64,0,0,4652,,0,2
44073,43420,42624,1571234.398,5182757.519,CPT,,11794_500-CPT2,0,4.2,0,0,C10CFIIP.C12137,,0,2
3847,3847,2775,1571234.653,5182333.239,CPT,,STA-POD15-CPT001,0,20.02,0,0,4553,,0,2
44121,43445,42648,1571237,5182334,CPT,,240170-032 - CPT1,0,20.1,1,0.4,C10CFIIP.C13068,,0,2
27637,31545,28675,1571241.781,5180963.829,CPT,,Z8-1,1.2,7.13,1,0.5,unknown,,0,2
27647,31548,28678,1571243.051,5180942.457,CPT,,Z8-2,1.2,13.98,1,0.9,unknown,,0,2
27659,31550,28680,1571243.402,5180916.697,CPT,,Z8-3,1.2,3.94,1,0.3,unknown,,0,2
14688,14688,39003,1571243.516,5181433.587,CPT,,STA-POD20-CPT015,0,4.34,0,0,4447,,0,2
27663,31552,28682,1571245.971,5180898.264,CPT,,Z8-4,1.2,20.64,1,0.9,unknown,,0,2
44074,43421,42625,1571247.935,5182748.915,CPT,,11794_500-CPT1,0,4.7,0,0,C10CFIIP.C12137,,0,2
5064,5064,3928,1571249.401,5181516.655,CPT,,STA-POD20-CPT016,0,4.77,0,0,S15CFIIP.S12116,,0,2
29902,30467,28061,1571256.714,5182094.14,CPT,,CPT2,0,18.13,0,0,S12142,,0,2
46211,45551,43874,1571257.2,5182075.151,CPT,,11794_852-CPT1,0,20.21037,0,0,C10CFIIP.C12163,,0,2
29901,30466,28060,1571257.209,5182054.16,CPT,,CPT1,0,20,0,0,S12142,,0,2
49575,48889,45253,1571257.736,5181098.709,CPT,,CCC-POD02-CPT056,0,9.54,0,0,F7.5CKE2HAW2/B P7 1701-2524,,0,2
5268,5268,4126,1571258.819,5182876.341,CPT,,STA-POD10-CPTB001,0,12.68,0,0,C+F+W2+S,,0,2
34830,37128,32798,1571258.82,5183074.92,CPT,,GA_18392,0,19.98,1,0.32,4633,,0,2
35108,37406,32943,1571263.49,5182813.44,CPT,,GA_19259,0,15.02,1,0.16,4644,,0,2
9338,9338,8559,1571264,5182086,CPT,,CPT1,0,15.01,0,0,4439,,0,2
29717,30671,28141,1571265.128,5182187.023,CPT,,11794-047_CPT2,0,5.85,0,0,S10CFIIP.S12316,,0,2
29716,30670,28140,1571266.871,5182176.257,CPT,,11794-047_CPT1,0,5.75,0,0,S10CFIIP.S12316,,0,2
38582,41979,36617,1571267.405,5182335.076,CPT,,11794_576-CPT1,0,5.57,0,0,C10CFIIP.C12163,,0,2
12174,12174,20743,1571268.113,5181871.529,CPT,,11160,0,19.02,0,0,I-CFXYP20-10,,0,2
35107,37405,32942,1571271.06,5182834.17,CPT,,GA_19242,0,20,1,0.04,4644,,0,2
38581,41978,36616,1571271.222,5182349.752,CPT,,11794_576-CPT2,0,5.33,0,0,C10CFIIP.C12163,,0,2
35180,37478,33018,1571271.254,5181963.817,CPT,,30982 - CPT 2 - 132 Packe Street,0,15.08,1,1.2,f7.5cke2haw2/bp7,,0,2
28658,29942,27776,1571271.829,5181961.821,CPT,,CPT02,0,5.56,0,0,S10CFIIP.S12141,,0,2
4960,4960,3824,1571273.18,5183009.55,CPT,,STA-POD11-CPT007,0,16.66,0,0,4486,,0,2
9342,9342,8562,1571274,5182089,CPT,,CPT2,0,15.06,0,0,4439,,0,2
7434,7434,6436,1571274.104,5181436.487,CPT,,STA-POD20-CPT014,0.14,5.92,0,0,4221 100KN,,0,2
11666,11666,10420,1571274.104,5181436.487,CPT,,STA-POD20-CPT014(b),7.9,9.28,0,0,4215 50KN,,0,2
38491,41794,36429,1571275.2,5180937.7,CPT,,CPTu03,0,10,0,0,4475,,0,2
38492,41795,36430,1571275.5,5180927.2,CPT,,CPTu04,0,8.03,0,0,4475,,0,2
3846,3846,2774,1571276.053,5182123.681,CPT,,STA-POD15-CPT002,0,20.02,0,0,4553,,0,2
17187,17187,14089,1571277.019,5180903.093,CPT,,CCC-POD02-CPT032,0,3.35,0,0,4447,,0,2
34831,37129,32799,1571281.62,5183056.69,CPT,,GA_18558,0,20,1,0.32,4633,,0,2
38489,41792,36427,1571282.2,5180925.4,CPT,,CPTu01,0,10,0,0,4475,,0,2
38490,41793,36428,1571283.3,5180937.4,CPT,,CPTu02,0,10,0,0,4475,,0,2
29718,30672,28142,1571283.73,5182184.325,CPT,,11794-047_CPT3,0,7.0301,0,0,S10CFIIP.S12316,,0,2
5121,5121,3987,1571284.48,5181436.027,CPT,,STA-POD20-CPT013,0,8.56,0,0,C10CFIIP.C10204,,0,2
14225,14225,11315,1571284.48,5181436.027,CPT,,STA-POD20-CPT013(b),10.9,20,0,0,C10CFIIP.C11284,,0,2
31538,32436,29251,1571285.941,5182162.826,CPT,,"12857 - 1,2-10 Allard Street, Christchurch",0,9,1,0.7,120523T,,0,2
29719,30673,28143,1571286.182,5182178.005,CPT,,11794-047_CPT4,0,6.7101,0,0,S10CFIIP.S12316,,0,2
21947,21947,21076,1571287.201,5182036.066,CPT,,"12124 - 139 Packe Street, Christchurch",0,20,1,0.9,I-CFXYP20-10/ 100992T,,0,2
7427,7427,6429,1571288.922,5182356.172,CPT,,STA-POD15-CPTB002,0,4.84,0,0,4215 50KN,,0,2
35179,37477,33017,1571290.575,5181963.122,CPT,,30982 - cpt 1 - 123 Packe Street,0,15.06,1,1.2,f7.5cke2haw2/bp7,,0,2
31854,32250,29118,1571293.61,5183379.1,CPT,,GA_19052,0,20,1,-0.28,4644,,0,2
16839,16839,39107,1571294.734,5182195.684,CPT,,STA-POD15-CPT014,0,9.3,0,0,4447,,0,2
11663,11663,10417,1571295.76,5181953.088,CPT,,STA-POD18-CPT017(b),9.44,19.1,0,0,4215 50KN,,0,2
54366,54130,47939,1571296,5181339,CPT,,65346,0,19.992,1,1.5,CP15-CF75PB7SN2,,0,2
54423,54214,47970,1571296,5181339,CPT,,65346,0,19.992,1,1.6,CP15-CF75PB7SN2,,0,2
12249,12249,20756,1571298.013,5181484.779,CPT,,"11215 - 35 Packe St, Christchurch",0,13.19,1,0.8,I-CFXYP20-10/ 120523T,,0,2
16695,16695,39102,1571298.77,5182640.773,CPT,,STA-POD15-CPT022,0,4.42,0,0,4447,,0,2
784,784,786,1571301.141,5181700.806,CPT,,CPT-STA-70,1.2,2.82,1,0.3,C10CFIP.F35,,0,2
31511,32512,29291,1571302.534,5182873.202,CPT,,CPT2,15.133,15.133,0,0,1701-2517,,0,2
55433,11903,10531,1571304.287,5182318.359,CPT,,6-JFCCL.OO,0.4,7.22,0,0,C10CFIIP.E09,,0,2
17412,17412,30604,1571304.313,5182361.555,CPT,,1/ 32 Edward Ave - CPT2,0,5.53,0,0,MH250,,0,2
37471,40433,35257,1571306.422,5180901.118,CPT,,,0,4.51,0,0,4475,,0,2
38814,42058,36686,1571307.644,5183039.814,CPT,,11794_-635-CPT3,0,18.28,0,0,C10CFIIP.C12163,,0,2
17411,17411,14276,1571307.837,5182350.242,CPT,,1/ 32 Edward Ave - CPT1,0,5.54,1,0.5,MH176,,0,2
16832,16832,39106,1571310.447,5183323.4,CPT,,STA-POD12-CPT024,0,10.01,0,0,4447,,0,2
4607,4607,3465,1571312.908,5182143.145,CPT,,STA-POD15-CPT003,0.3,20,0,0,C10CFIIP.C10204,,0,2
31855,32251,29119,1571316.35,5183366.87,CPT,,GA_19019,0,18.54,1,0.54,4644,,0,2
43973,43291,38860,1571316.588,5182269.427,CPT,,11794_480-CPT2,0,6.48,0,0,S10CFIIP.S12316,,0,2
5522,5522,4515,1571320.536,5183204.826,CPT,,STA-POD11-CPT003,0,18.88,0,0,4045,,0,2
38813,42057,36685,1571321.081,5183035.651,CPT,,11794_-635-CPT2,0,17.83,0,0,C10CFIIP.C12163,,0,2
45046,44428,43391,1571322.001,5181871.854,CPT,,11794_685-CPT1,0,4.88,0,0,S10CFIIP.S12377,,0,2
31510,32511,29290,1571323.126,5182878.288,CPT,,CPT1,15.079,15.079,0,0,1701-2517,,0,2
45836,45148,43660,1571324.279,5181925.283,CPT,,11794_807-CPT2,0,4.7,0,0,C10CFIIP.C12359,,0,2
45835,45147,43659,1571324.322,5181915.288,CPT,,11794_807-CPT1,0,4.850016,0,0,C10CFIIP.C13050,,0,2
54707,54439,48124,1571324.6,5181410.8,CPT,,51501#CHGE,3.12,3.12,1,0.1,MKJ311,,0,2
36737,39351,34121,1571324.729,5181592.215,CPT,,11794_138-CPT3,0,3.94,0,0,S10CFIIP.S12147,,0,2
38812,42056,36684,1571327.598,5183024.018,CPT,,11794_-635-CPT1,0,1.35,0,0,C10CFIIP.C12163,,0,2
4373,4373,3251,1571328.745,5181682.853,CPT,,STA-POD18-CPT018,0.3,4.97,0,0,C10CFIIP.C10204,,0,2
43974,43292,38861,1571329.115,5182269.813,CPT,,11794_480-CPT1,0,7.27,0,0,S10CFIIP.S12316,,0,2
36750,38909,33923,1571332.012,5182215.962,CPT,,11860-350_CPT2,0,16.55,0,0,C10CFIIP.G31,,0,2
36738,39352,34122,1571336.15,5181586.488,CPT,,11794_138-CPT4,0,4.26,0,0,S10CFIIP.S12147,,0,2
36739,39353,34123,1571338.117,5181599.047,CPT,,11794_138-CPT2,0,4.28,0,0,S10CFIIP.S12147,,0,2
45045,44427,43390,1571338.717,5181875.479,CPT,,11794_685-CPT2,0,4.22,0,0,S10CFIIP.S12377,,0,2
47889,48805,44558,1571342,5181622,CPT,,,0,7.98,1,0.6,CP15-CF75PB7SN2,,0,2
40203,51183,45759,1571342.786,5182267.317,CPT,,CPT2 - 601 Barbadoes Street,0,16.04,0,0,MKJ325,,0,2
36749,38908,33922,1571344.117,5182220.456,CPT,,11860-350_CPT1,0,14.23,0,0,C10CFIIP.G31,,0,2
3844,3844,2773,1571347.989,5182332.623,CPT,,STA-POD15-CPT004,0,6.68,0,0,4486,,0,2
9318,9318,8545,1571347.989,5182332.623,CPT,,STA-POD15-CPT004(B),9.4,13.62,0,0,4473,,0,2
47890,48806,44559,1571348,5181611,CPT,,,0,20.68,1,0.6,CP15-CF75PB7SN2,,0,2
54710,54441,48125,1571349.3,5181411,CPT,,51501#CHGE,4.13,4.13,0,0,MKJ311,,0,2
38789,41496,36153,1571352,5182010,CPT,,CPT101,0,10.11,0,0,C10CFIIP.C14006,,0,2
47903,48871,44611,1571352.818,5181354.332,CPT,,11794_698-CPT2,0,6.11,0,0,S10CFIIP.S12147,,0,2
38691,42065,36692,1571352.922,5181785.358,CPT,,11794_607-CPT1,0,4.36,0,0,S10CFIIP.S12316,,0,2
5031,5031,3897,1571353.853,5183241.393,CPT,,STA-POD12-CPT002,0,5.94,0,0,4553,,0,2
38788,41495,36152,1571355,5182021,CPT,,CPT100,0,10.1,0,0,C10CFIIP.C14006,,0,2
18854,18854,15088,1571356.206,5182682.188,CPT,,STA-POD15-CPT023,0,5.58,0,0,C10CFIIP.C12163,,0,2
9279,9279,8493,1571357,5182642,CPT,,953/2a,8,23.6,1,0.5,C10CFIIP.G23,,0,2
33887,34717,30363,1571357.183,5182682.633,CPT,,11860-186_CPT3,0,4.87,0,0,C10CFIIP.C12163,,0,2
4688,4688,3551,1571361.515,5181607.923,CPT,,STA-POD18-CPT001,0,4.04,0,0,4486,,0,2
9827,9827,8938,1571361.515,5181607.923,CPT,,STA-POD18-CPT001(b),9.9,14.24,0,0,4473,,0,2
32135,32875,29566,1571362.543,5181974.424,CPT,,11860-91_CPT3,0,20.3,0,0,C10CFIIP.C12163,,0,2
40577,42875,37548,1571362.597,5181525.074,CPT,,11794_405-CPT2,0,4.1,0,0,C10CFIIP.G31,,0,2
40578,42876,37549,1571364.912,5181512.867,CPT,,11794_405-CPT1,0,10.11,0,0,C10CFIIP.C13050,,0,2
16843,16843,13704,1571365.564,5182267.948,CPT,,STA-POD15-CPT017,0.4,8.42,0,0,4439,,0,2
40202,51182,45758,1571366.142,5182268.194,CPT,,CPT1 - 601 Barbadoes Street,0,13.81,0,0,MKJ325,,0,2
32134,32874,29565,1571366.679,5181971.221,CPT,,11860-91_CPT2,0,20.3,0,0,C10CFIIP.C12163,,0,2
33888,34718,30364,1571366.789,5182666.904,CPT,,11860-186_CPT2,0,5.36,0,0,C10CFIIP.C12163,,0,2
47899,48868,44608,1571370.893,5181360.961,CPT,,11794_698-CPT1,0,6.06,0,0,S10CFIIP.S12147,,0,2
38692,42066,36693,1571371.12,5181782.326,CPT,,11794_607-CPT2,0,16.78,0,0,S10CFIIP.S12316,,0,2
